LATITUDE,LONGITUDE,"LATITUDE, LONGITUDE",CITY,STATE,CONGRESSIONAL DISTRICT,MEDIAN AGE,MALE MEDIAN AGE,FEMALE MEDIAN AGE,MALE COUNT,MALE COUNT %,FEMALE COUNT,FEMALE COUNT %,TOTAL POPULATION COUNT,TOTAL NON HISPANIC COUNT,TOTAL NON HISPANIC COUNT %,WHITE POP. COUNT,WHITE POP. COUNT %,BLACK POP. COUNT,BLACK POP. COUNT %,AMERICAN INDIAN/ALASKAN NAT. POP. COUNT,AMERICAN INDIAN/ALASKAN NAT. POP. COUNT %,ASIAN POP. COUNT,ASIAN POP. COUNT %,NAT. HAWAIIAN/PAC. ISL. POP. COUNT,NAT. HAWAIIAN/PAC. ISL. POP. COUNT %,WHITE OTHER POP. COUNT,WHITE OTHER POP. COUNT %,HISPANIC/LATINO POP. COUNT,HISPANIC/LATINO POP. COUNT %,WHITE OTHER POP. COUNT MEMO1,WHITE OTHER POP. COUNT MEMO2,WHITE OTHER POP. COUNT MEMO3,WHITE OTHER POP. COUNT MEMO4,WHITE OTHER POP. COUNT MEMO5,WHITE OTHER POP. COUNT MEMO6,WHITE OTHER POP. COUNT MEMO7,WHITE OTHER POP. COUNT MEMO8
47.622,-122.324,"(47.622, -122.324)",Seattle,WA,WA7,35.1,34.7,35.8,811.0,.7,430.0,0.34600000000000003,1241.0,1221.0,0.9840000000000001,891.0,0.73,25.0,0.02,0.0,0.0,210.0,0.172,0.0,0.0,95.0,0.078,20.0,0.0,0.0,0.0,95.0,0.078,0.0,0.0,95.0,1.0
34.025,-84.618,"(34.025, -84.618)",Kennesaw,GA,GA11,40.3,40.5,37.8,1226.0,.4,1560.0,0.56,2786.0,2381.0,0.855,1598.0,0.6709999999999999,536.0,0.225,0.0,0.0,130.0,0.055,0.0,0.0,117.0,0.049,405.0,0.1,65.0,0.027000000000000003,52.0,0.022000000000000002,0.0,0.0,52.0,1.0
31.086,-97.463,"(31.086, -97.463)",Belton,TX,TX31,48.4,48.6,47.3,1039.0,.5,995.0,0.489,2034.0,1728.0,0.85,1523.0,0.8809999999999999,53.0,0.031,0.0,0.0,64.0,0.037000000000000005,0.0,0.0,88.0,0.051,306.0,0.1,0.0,0.0,88.0,0.051,0.0,0.0,88.0,1.0
31.079,-97.734,"(31.079, -97.734)",Killeen,TX,TX31,31.2,30.9,31.6,1639.0,.5,1988.0,0.5479999999999999,3627.0,2459.0,0.6779999999999999,968.0,0.39399999999999996,1248.0,0.508,43.0,0.017,69.0,0.027999999999999997,18.0,0.006999999999999999,113.0,0.046,1168.0,0.3,17.0,0.006999999999999999,96.0,0.039,0.0,0.0,96.0,1.0
37.755,-122.442,"(37.755, -122.442)",San Francisco,CA,CA12,39.9,45.0,36.7,1321.0,.6,823.0,0.384,2144.0,1759.0,0.82,1368.0,0.778,47.0,0.027000000000000003,0.0,0.0,287.0,0.163,0.0,0.0,57.0,0.032,385.0,0.2,57.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0
41.491,-120.549,"(41.491, -120.549)",Alturas,CA,CA1,54.5,58.6,49.8,481.0,.6,373.0,0.43700000000000006,854.0,725.0,0.8490000000000001,696.0,0.96,0.0,0.0,0.0,0.0,10.0,0.013999999999999999,0.0,0.0,19.0,0.026000000000000002,129.0,0.2,0.0,0.0,19.0,0.026000000000000002,0.0,0.0,19.0,1.0
32.347,-86.267,"(32.347, -86.267)",Montgomery,AL,AL2,45.8,45.6,48.1,365.0,.4,460.0,0.5579999999999999,825.0,807.0,0.978,807.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.176,-118.54,"(34.176, -118.54)",Tarzana,CA,CA30,34.1,34.5,32.8,1488.0,.5,1599.0,0.518,3087.0,1827.0,0.5920000000000001,1294.0,0.708,261.0,0.14300000000000002,0.0,0.0,167.0,0.091,0.0,0.0,105.0,0.058,1260.0,0.4,18.0,0.01,87.0,0.048,0.0,0.0,87.0,1.0
39.541,-119.748,"(39.541, -119.748)",Sparks,NV,NV2,49.7,54.7,47.5,235.0,.4,408.0,0.635,643.0,390.0,0.607,372.0,0.9540000000000001,0.0,0.0,18.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.905,-77.016,"(38.905, -77.016)",Washington,DC,DC98,38.4,42.0,36.0,1084.0,.6,619.0,0.363,1703.0,1550.0,0.91,835.0,0.539,468.0,0.302,0.0,0.0,209.0,0.135,0.0,0.0,38.0,0.025,153.0,0.1,0.0,0.0,38.0,0.025,0.0,0.0,38.0,1.0
35.468,-97.519,"(35.468, -97.519)",Oklahoma City,OK,OK5,30.5,29.5,35.3,138.0,.7,66.0,0.324,204.0,196.0,0.961,154.0,0.7859999999999999,0.0,0.0,7.0,0.036000000000000004,35.0,0.179,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.795,-96.766,"(32.795, -96.766)",Dallas,TX,TX32,34.5,35.7,34.0,268.0,.5,259.0,0.491,527.0,175.0,0.332,109.0,0.623,61.0,0.349,5.0,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,352.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.753,-79.084,"(39.753, -79.084)",Salisbury,PA,PA13,42.7,39.3,46.3,463.0,.5,477.0,0.507,940.0,940.0,1.0,940.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.867,-80.291,"(25.867, -80.291)",Hialeah,FL,FL25,47.5,43.4,54.8,511.0,.5,452.0,0.469,963.0,111.0,0.115,96.0,0.865,15.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.023,-118.482,"(34.023, -118.482)",Santa Monica,CA,CA33,31.8,23.9,33.7,619.0,.5,563.0,0.47600000000000003,1182.0,534.0,0.452,352.0,0.659,37.0,0.069,8.0,0.015,128.0,0.24,0.0,0.0,9.0,0.017,648.0,0.5,0.0,0.0,9.0,0.017,0.0,0.0,9.0,1.0
39.542,-90.33,"(39.542, -90.33)",Manchester,IL,IL18,49.3,46.5,49.8,271.0,.5,256.0,0.486,527.0,527.0,1.0,522.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.009000000000000001,0.0,0.0,0.0,0.0,5.0,0.009000000000000001,0.0,0.0,5.0,1.0
47.309,-122.336,"(47.309, -122.336)",Federal Way,WA,WA9,43.4,39.1,46.5,858.0,.6,572.0,0.4,1430.0,1299.0,0.9079999999999999,739.0,0.569,384.0,0.29600000000000004,0.0,0.0,73.0,0.055999999999999994,0.0,0.0,103.0,0.079,131.0,0.1,0.0,0.0,103.0,0.079,0.0,0.0,103.0,1.0
43.01,-75.008,"(43.01, -75.008)",Mohawk,NY,NY22,37.0,27.8,49.9,401.0,.5,427.0,0.516,828.0,828.0,1.0,779.0,0.941,0.0,0.0,0.0,0.0,35.0,0.042,0.0,0.0,14.0,0.017,0.0,0.0,0.0,0.0,14.0,0.017,0.0,0.0,14.0,1.0
33.55,-117.642,"(33.55, -117.642)",Ladera Ranch,CA,CA49,36.4,38.2,34.5,1074.0,.4,1378.0,0.562,2452.0,2160.0,0.8809999999999999,1514.0,0.701,21.0,0.01,0.0,0.0,416.0,0.193,0.0,0.0,209.0,0.09699999999999999,292.0,0.1,0.0,0.0,209.0,0.09699999999999999,0.0,0.0,209.0,1.0
33.678,-117.774,"(33.678, -117.774)",Irvine,CA,CA45,37.8,34.6,39.5,1297.0,.5,1381.0,0.516,2678.0,2439.0,0.9109999999999999,1218.0,0.499,103.0,0.042,0.0,0.0,1078.0,0.442,0.0,0.0,40.0,0.016,239.0,0.1,0.0,0.0,40.0,0.016,0.0,0.0,40.0,1.0
33.571,-112.09,"(33.571, -112.09)",Phoenix,AZ,AZ9,27.2,29.7,25.2,989.0,.5,904.0,0.478,1893.0,652.0,0.344,383.0,0.5870000000000001,151.0,0.23199999999999998,29.0,0.044000000000000004,22.0,0.034,0.0,0.0,67.0,0.102,1241.0,0.7,10.0,0.015,57.0,0.087,0.0,0.0,57.0,1.0
35.153,-106.779,"(35.153, -106.779)",Albuquerque,NM,NM1,0.0,0.0,0.0,0.0,an,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.412,-73.312,"(41.412, -73.312)",Newtown,CT,CT5,46.9,46.9,47.0,631.0,.5,630.0,0.5,1261.0,1156.0,0.917,1111.0,0.961,7.0,0.006,0.0,0.0,20.0,0.017,0.0,0.0,18.0,0.016,105.0,0.1,0.0,0.0,18.0,0.016,0.0,0.0,18.0,1.0
45.449,-122.544,"(45.449, -122.544)",Happy Valley,OR,OR5,40.7,40.4,41.0,2383.0,.5,2496.0,0.512,4879.0,4518.0,0.9259999999999999,3273.0,0.7240000000000001,73.0,0.016,0.0,0.0,919.0,0.203,0.0,0.0,253.0,0.055999999999999994,361.0,0.1,0.0,0.0,253.0,0.055999999999999994,0.0,0.0,253.0,1.0
43.064,-88.123,"(43.064, -88.123)",Brookfield,WI,WI5,46.9,47.5,44.2,508.0,.5,589.0,0.537,1097.0,1065.0,0.971,721.0,0.677,0.0,0.0,0.0,0.0,314.0,0.295,11.0,0.01,19.0,0.018000000000000002,32.0,0.0,0.0,0.0,19.0,0.018000000000000002,0.0,0.0,19.0,1.0
25.797,-80.208,"(25.797, -80.208)",Miami,FL,FL24,35.2,36.1,34.3,1484.0,.6,1190.0,0.445,2674.0,517.0,0.193,89.0,0.172,394.0,0.762,0.0,0.0,34.0,0.066,0.0,0.0,0.0,0.0,2157.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.964,-93.268,"(44.964, -93.268)",Minneapolis,MN,MN5,29.8,33.7,26.6,1021.0,.6,653.0,0.39,1674.0,1268.0,0.757,542.0,0.42700000000000005,531.0,0.419,87.0,0.069,12.0,0.009000000000000001,0.0,0.0,96.0,0.075,406.0,0.2,3.0,0.002,93.0,0.073,0.0,0.0,93.0,1.0
42.88,-87.901,"(42.88, -87.901)",Oak Creek,WI,WI1,45.2,45.7,43.5,1143.0,.5,1241.0,0.521,2384.0,2038.0,0.855,1947.0,0.955,0.0,0.0,0.0,0.0,91.0,0.045,0.0,0.0,0.0,0.0,346.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.709,-104.823,"(39.709, -104.823)",Aurora,CO,CO6,33.5,27.9,33.9,579.0,.5,549.0,0.48700000000000004,1128.0,1011.0,0.8959999999999999,304.0,0.301,530.0,0.524,0.0,0.0,73.0,0.07200000000000001,15.0,0.015,89.0,0.08800000000000001,117.0,0.1,0.0,0.0,89.0,0.08800000000000001,0.0,0.0,89.0,1.0
32.606,-85.49,"(32.606, -85.49)",Auburn,AL,AL3,19.5,19.6,19.5,1240.0,.4,2083.0,0.627,3323.0,3276.0,0.986,2872.0,0.877,252.0,0.077,7.0,0.002,119.0,0.036000000000000004,0.0,0.0,33.0,0.27699999999999997,47.0,0.0,0.0,0.0,26.0,0.008,7.0,0.26899999999999996,19.0,0.731
47.622,-122.324,"(47.622, -122.324)",Seattle,WA,WA7,35.1,34.7,35.8,811.0,.7,430.0,0.34600000000000003,1241.0,1221.0,0.9840000000000001,891.0,0.73,25.0,0.02,0.0,0.0,210.0,0.172,0.0,0.0,95.0,0.078,20.0,0.0,0.0,0.0,95.0,0.078,0.0,0.0,95.0,1.0
47.604,-122.33,"(47.604, -122.33)",Seattle,WA,WA7,41.4,41.7,36.9,1000.0,.7,395.0,0.28300000000000003,1395.0,1336.0,0.958,716.0,0.536,315.0,0.23600000000000002,99.0,0.07400000000000001,71.0,0.053,7.0,0.005,128.0,0.096,59.0,0.0,0.0,0.0,128.0,0.096,0.0,0.0,128.0,1.0
36.135,-95.913,"(36.135, -95.913)",Tulsa,OK,OK1,36.3,33.2,38.7,553.0,.5,612.0,0.525,1165.0,1144.0,0.982,893.0,0.7809999999999999,72.0,0.063,58.0,0.051,45.0,0.039,0.0,0.0,76.0,0.066,21.0,0.0,0.0,0.0,76.0,0.066,0.0,0.0,76.0,1.0
37.804,-122.271,"(37.804, -122.271)",Oakland,CA,CA13,38.3,37.6,41.3,721.0,.5,706.0,0.495,1427.0,1200.0,0.841,310.0,0.258,231.0,0.193,30.0,0.025,542.0,0.452,0.0,0.0,87.0,0.07300000000000001,227.0,0.2,25.0,0.021,62.0,0.052000000000000005,0.0,0.0,62.0,1.0
41.58,-81.208,"(41.58, -81.208)",Chardon,OH,OH14,40.4,30.7,47.6,656.0,.5,614.0,0.483,1270.0,1242.0,0.978,1242.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.941,-84.214,"(33.941, -84.214)",Norcross,GA,GA7,33.6,32.7,33.8,468.0,.4,641.0,0.578,1109.0,1008.0,0.909,510.0,0.506,312.0,0.31,0.0,0.0,178.0,0.177,0.0,0.0,8.0,0.008,101.0,0.1,8.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0
33.528,-86.796,"(33.528, -86.796)",Birmingham,AL,AL7,31.9,32.4,31.8,404.0,.7,143.0,0.261,547.0,541.0,0.9890000000000001,279.0,0.516,217.0,0.401,18.0,0.033,0.0,0.0,0.0,0.0,27.0,0.05,6.0,0.0,0.0,0.0,27.0,0.05,0.0,0.0,27.0,1.0
33.754,-118.072,"(33.754, -118.072)",Westminster,CA,CA48,26.2,25.6,27.1,314.0,.5,259.0,0.452,573.0,384.0,0.67,200.0,0.521,109.0,0.284,8.0,0.021,13.0,0.034,0.0,0.0,54.0,0.14,189.0,0.3,4.0,0.01,50.0,0.13,0.0,0.0,50.0,1.0
39.164,-119.767,"(39.164, -119.767)",Carson City,NV,NV2,55.2,55.7,54.8,490.0,.5,481.0,0.495,971.0,862.0,0.888,856.0,0.993,6.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.969,-85.66,"(42.969, -85.66)",Grand Rapids,MI,MI3,27.3,27.8,26.9,468.0,.5,481.0,0.507,949.0,854.0,0.9,770.0,0.902,43.0,0.05,0.0,0.0,41.0,0.048,0.0,0.0,0.0,0.0,95.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.662,-85.377,"(32.662, -85.377)",Opelika,AL,AL3,38.4,38.8,38.0,704.0,.5,862.0,0.55,1566.0,1566.0,1.0,1152.0,0.736,414.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.099,-80.646,"(41.099, -80.646)",Youngstown,OH,OH13,48.4,38.3,58.7,783.0,.7,389.0,0.332,1172.0,1078.0,0.92,456.0,0.423,562.0,0.521,25.0,0.023,9.0,0.008,0.0,0.0,26.0,0.024,94.0,0.1,0.0,0.0,26.0,0.024,0.0,0.0,26.0,1.0
32.222,-110.926,"(32.222, -110.926)",Tucson,AZ,AZ2,48.9,51.9,48.3,316.0,.5,331.0,0.512,647.0,531.0,0.821,494.0,0.93,0.0,0.0,0.0,0.0,31.0,0.057999999999999996,0.0,0.0,6.0,0.011000000000000001,116.0,0.2,0.0,0.0,6.0,0.011000000000000001,0.0,0.0,6.0,1.0
41.776,-72.521,"(41.776, -72.521)",Manchester,CT,CT1,31.8,31.7,34.2,468.0,.4,576.0,0.552,1044.0,924.0,0.885,358.0,0.387,530.0,0.574,0.0,0.0,36.0,0.039,0.0,0.0,0.0,0.0,120.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.728,-86.672,"(34.728, -86.672)",Huntsville,AL,AL5,43.1,50.8,33.2,539.0,.4,944.0,0.637,1483.0,1470.0,0.991,854.0,0.581,433.0,0.295,40.0,0.027000000000000003,102.0,0.069,0.0,0.0,62.0,0.54,13.0,0.0,0.0,0.0,41.0,0.027999999999999997,21.0,0.512,20.0,0.488
47.156,-122.437,"(47.156, -122.437)",Tacoma,WA,WA10,30.5,25.7,30.7,432.0,.5,467.0,0.519,899.0,837.0,0.9309999999999999,504.0,0.602,168.0,0.201,0.0,0.0,35.0,0.042,76.0,0.091,54.0,0.065,62.0,0.1,0.0,0.0,54.0,0.065,0.0,0.0,54.0,1.0
47.163,-122.53,"(47.163, -122.53)",Lakewood,WA,WA10,35.2,29.7,44.3,531.0,.4,746.0,0.584,1277.0,1074.0,0.841,643.0,0.599,127.0,0.11800000000000001,43.0,0.04,224.0,0.209,0.0,0.0,37.0,0.034,203.0,0.2,0.0,0.0,37.0,0.034,0.0,0.0,37.0,1.0
31.138,-97.778,"(31.138, -97.778)",Fort Hood,TX,TX25,0.0,0.0,0.0,0.0,an,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.099,-75.918,"(42.099, -75.918)",Binghamton,NY,NY22,24.8,23.0,28.8,374.0,.7,191.0,0.33799999999999997,565.0,469.0,0.83,292.0,0.623,0.0,0.0,0.0,0.0,177.0,0.377,0.0,0.0,0.0,0.0,96.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.346,-79.417,"(35.346, -79.417)",Carthage,NC,NC8,42.6,45.5,42.4,501.0,.4,679.0,0.575,1180.0,1172.0,0.993,836.0,0.713,304.0,0.259,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.027000000000000003,8.0,0.0,0.0,0.0,32.0,0.027000000000000003,0.0,0.0,32.0,1.0
37.365,-121.968,"(37.365, -121.968)",Santa Clara,CA,CA17,36.0,38.9,33.7,1364.0,.5,1557.0,0.5329999999999999,2921.0,2402.0,0.8220000000000001,1059.0,0.441,154.0,0.064,0.0,0.0,1062.0,0.442,26.0,0.011000000000000001,101.0,0.042,519.0,0.2,0.0,0.0,101.0,0.042,0.0,0.0,101.0,1.0
35.34,-79.414,"(35.34, -79.414)",Carthage,NC,NC8,48.0,42.5,51.7,754.0,.5,844.0,0.528,1598.0,1527.0,0.956,1316.0,0.862,119.0,0.078,0.0,0.0,47.0,0.031,0.0,0.0,45.0,0.028999999999999998,71.0,0.0,0.0,0.0,45.0,0.028999999999999998,0.0,0.0,45.0,1.0
31.044,-85.876,"(31.044, -85.876)",Geneva,AL,AL2,34.7,45.6,32.1,321.0,.5,377.0,0.54,698.0,698.0,1.0,468.0,0.67,230.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.09,-117.882,"(34.09, -117.882)",Covina,CA,CA32,39.6,37.8,46.1,551.0,.5,612.0,0.526,1163.0,385.0,0.331,264.0,0.6859999999999999,0.0,0.0,0.0,0.0,37.0,0.096,0.0,0.0,84.0,0.218,778.0,0.7,84.0,0.218,0.0,0.0,0.0,0.0,0.0,0.0
35.081,-92.433,"(35.081, -92.433)",Conway,AR,AR2,35.9,33.9,41.7,499.0,.6,322.0,0.392,821.0,643.0,0.7829999999999999,436.0,0.6779999999999999,130.0,0.20199999999999999,0.0,0.0,5.0,0.008,0.0,0.0,72.0,0.11199999999999999,178.0,0.2,0.0,0.0,72.0,0.11199999999999999,0.0,0.0,72.0,1.0
33.571,-112.09,"(33.571, -112.09)",Phoenix,AZ,AZ9,27.2,29.7,25.2,989.0,.5,904.0,0.478,1893.0,652.0,0.344,383.0,0.5870000000000001,151.0,0.23199999999999998,29.0,0.044000000000000004,22.0,0.034,0.0,0.0,67.0,0.102,1241.0,0.7,10.0,0.015,57.0,0.087,0.0,0.0,57.0,1.0
37.84,-87.579,"(37.84, -87.579)",Henderson,KY,KY1,74.0,64.8,76.9,340.0,.5,380.0,0.528,720.0,701.0,0.9740000000000001,587.0,0.8370000000000001,28.0,0.04,8.0,0.011000000000000001,0.0,0.0,0.0,0.0,78.0,0.111,19.0,0.0,0.0,0.0,78.0,0.111,0.0,0.0,78.0,1.0
41.929,-88.75,"(41.929, -88.75)",Dekalb,IL,IL16,55.7,55.6,55.9,148.0,.5,151.0,0.505,299.0,299.0,1.0,258.0,0.863,31.0,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.033,0.0,0.0,0.0,0.0,10.0,0.033,0.0,0.0,10.0,1.0
38.579,-90.42,"(38.579, -90.42)",Saint Louis,MO,MO2,38.6,38.2,41.8,407.0,.4,524.0,0.563,931.0,896.0,0.9620000000000001,775.0,0.865,69.0,0.077,0.0,0.0,52.0,0.057999999999999996,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.646,-121.909,"(47.646, -121.909)",Carnation,WA,WA1,34.9,34.9,34.8,323.0,.4,519.0,0.616,842.0,634.0,0.753,574.0,0.905,5.0,0.008,0.0,0.0,0.0,0.0,4.0,0.006,51.0,0.08,208.0,0.2,0.0,0.0,51.0,0.08,0.0,0.0,51.0,1.0
36.189,-115.326,"(36.189, -115.326)",Las Vegas,NV,NV3,36.8,42.7,32.9,871.0,.5,858.0,0.496,1729.0,1481.0,0.857,1122.0,0.758,80.0,0.054000000000000006,28.0,0.019,187.0,0.126,0.0,0.0,64.0,0.043000000000000003,248.0,0.1,16.0,0.011000000000000001,48.0,0.032,0.0,0.0,48.0,1.0
39.811,-105.174,"(39.811, -105.174)",Arvada,CO,CO7,40.8,40.2,42.9,1148.0,.5,1117.0,0.493,2265.0,2189.0,0.966,2079.0,0.95,0.0,0.0,26.0,0.012,58.0,0.026000000000000002,0.0,0.0,47.0,0.82,76.0,0.0,0.0,0.0,26.0,0.012,21.0,0.8079999999999999,5.0,0.192
41.259,-95.938,"(41.259, -95.938)",Omaha,NE,NE2,31.5,33.6,29.8,1524.0,.7,609.0,0.28600000000000003,2133.0,1605.0,0.752,950.0,0.5920000000000001,544.0,0.33899999999999997,27.0,0.017,18.0,0.011000000000000001,0.0,0.0,66.0,0.040999999999999995,528.0,0.2,0.0,0.0,66.0,0.040999999999999995,0.0,0.0,66.0,1.0
43.419,-83.95,"(43.419, -83.95)",Saginaw,MI,MI5,53.1,50.8,53.5,223.0,.5,186.0,0.455,409.0,401.0,0.98,80.0,0.2,311.0,0.7759999999999999,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.025,8.0,0.0,0.0,0.0,10.0,0.025,0.0,0.0,10.0,1.0
41.477,-81.681,"(41.477, -81.681)",Cleveland,OH,OH11,27.9,28.7,27.3,318.0,.5,377.0,0.542,695.0,628.0,0.904,145.0,0.231,452.0,0.72,18.0,0.028999999999999998,6.0,0.01,0.0,0.0,7.0,0.011000000000000001,67.0,0.1,0.0,0.0,7.0,0.011000000000000001,0.0,0.0,7.0,1.0
45.572,-88.903,"(45.572, -88.903)",Crandon,WI,WI7,42.3,36.6,46.3,724.0,.6,582.0,0.446,1306.0,1283.0,0.982,1111.0,0.866,11.0,0.009000000000000001,110.0,0.086,0.0,0.0,0.0,0.0,51.0,0.04,23.0,0.0,0.0,0.0,51.0,0.04,0.0,0.0,51.0,1.0
37.23,-80.414,"(37.23, -80.414)",Blacksburg,VA,VA9,24.1,24.0,27.5,826.0,.6,588.0,0.41600000000000004,1414.0,1387.0,0.981,1257.0,0.9059999999999999,13.0,0.009000000000000001,0.0,0.0,46.0,0.033,0.0,0.0,71.0,0.051,27.0,0.0,0.0,0.0,71.0,0.051,0.0,0.0,71.0,1.0
45.502,-122.441,"(45.502, -122.441)",Gresham,OR,OR3,43.0,37.9,46.8,1514.0,.5,1717.0,0.531,3231.0,2800.0,0.867,2406.0,0.8590000000000001,47.0,0.017,0.0,0.0,92.0,0.033,0.0,0.0,255.0,0.091,431.0,0.1,0.0,0.0,255.0,0.091,0.0,0.0,255.0,1.0
40.778,-111.931,"(40.778, -111.931)",Salt Lake City,UT,UT2,30.0,26.6,31.8,1050.0,.5,881.0,0.456,1931.0,1014.0,0.525,793.0,0.782,76.0,0.075,23.0,0.023,0.0,0.0,122.0,0.12,0.0,0.0,917.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.959,-76.081,"(39.959, -76.081)",Paradise,PA,PA11,27.8,27.4,27.9,899.0,.5,897.0,0.499,1796.0,1643.0,0.915,1595.0,0.971,0.0,0.0,0.0,0.0,34.0,0.021,0.0,0.0,14.0,0.009000000000000001,153.0,0.1,0.0,0.0,14.0,0.009000000000000001,0.0,0.0,14.0,1.0
40.042,-76.301,"(40.042, -76.301)",Lancaster,PA,PA11,30.4,31.4,28.2,781.0,.4,1073.0,0.579,1854.0,806.0,0.435,540.0,0.67,151.0,0.187,0.0,0.0,103.0,0.128,0.0,0.0,24.0,1.015,1048.0,0.6,0.0,0.0,12.0,0.015,12.0,1.0,0.0,0.0
40.439,-79.976,"(40.439, -79.976)",Pittsburgh,PA,PA18,14.0,5.5,29.9,96.0,.6,74.0,0.435,170.0,170.0,1.0,0.0,0.0,170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.041,-79.097,"(36.041, -79.097)",Hillsborough,NC,NC4,38.8,38.9,38.7,1907.0,.5,1986.0,0.51,3893.0,3559.0,0.914,2782.0,0.782,564.0,0.158,0.0,0.0,61.0,0.017,0.0,0.0,163.0,0.127,334.0,0.1,21.0,0.006,131.0,0.037000000000000005,11.0,0.084,120.0,0.9159999999999999
44.49,-73.114,"(44.49, -73.114)",Essex Junction,VT,VT0,48.5,47.4,50.2,540.0,.5,610.0,0.53,1150.0,1150.0,1.0,1128.0,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.019,0.0,0.0,0.0,0.0,22.0,0.019,0.0,0.0,22.0,1.0
47.623,-122.316,"(47.623, -122.316)",Seattle,WA,WA7,32.5,32.2,32.9,811.0,.5,837.0,0.508,1648.0,1522.0,0.924,1164.0,0.765,47.0,0.031,19.0,0.012,153.0,0.10099999999999999,0.0,0.0,139.0,0.091,126.0,0.1,0.0,0.0,139.0,0.091,0.0,0.0,139.0,1.0
34.436,-119.859,"(34.436, -119.859)",Goleta,CA,CA24,56.6,56.1,57.5,374.0,.4,492.0,0.568,866.0,639.0,0.738,515.0,0.8059999999999999,21.0,0.033,0.0,0.0,74.0,0.11599999999999999,0.0,0.0,29.0,0.045,227.0,0.3,0.0,0.0,29.0,0.045,0.0,0.0,29.0,1.0
47.871,-95.005,"(47.871, -95.005)",Red Lake,MN,MN7,22.3,24.7,19.5,1099.0,.5,1234.0,0.529,2333.0,2308.0,0.9890000000000001,55.0,0.024,0.0,0.0,2253.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.064,-88.123,"(43.064, -88.123)",Brookfield,WI,WI5,46.9,47.5,44.2,508.0,.5,589.0,0.537,1097.0,1065.0,0.971,721.0,0.677,0.0,0.0,0.0,0.0,314.0,0.295,11.0,0.01,19.0,0.018000000000000002,32.0,0.0,0.0,0.0,19.0,0.018000000000000002,0.0,0.0,19.0,1.0
